label,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
2,0.482017219,0.915721118,1.10E-06,0.558301151,0.914348602,-0.062846139,0.605647027,0.860350192,-0.099173024,0.59328407,0.819108665,-0.13386178,0.542339265,0.776113391,-0.165756211,0.583062053,0.654357374,-0.051361769,0.615493536,0.544768989,-0.093345538,0.632568896,0.470819801,-0.123809032,0.642368078,0.403289884,-0.146864712,0.528120697,0.647148192,-0.056029685,0.508295894,0.512282372,-0.114906691,0.499808609,0.419515014,-0.15938735,0.491262168,0.333848238,-0.185361519,0.480021447,0.675757825,-0.067047767,0.484651744,0.598324895,-0.149705321,0.520700634,0.689240575,-0.175228104,0.54091078,0.748515606,-0.173153296,0.443033904,0.727227628,-0.081901632,0.474779308,0.705090165,-0.156301975,0.508479953,0.773775816,-0.175427198,0.525296569,0.819339573,-0.175412014
2,0.485056639,0.843765974,1.50E-06,0.563572049,0.830147386,-0.054491058,0.604804456,0.818120301,-0.114830464,0.62701118,0.823647022,-0.176804736,0.613361895,0.809851408,-0.237295717,0.594190061,0.623613477,-0.100773223,0.646012485,0.531333506,-0.160761505,0.674405992,0.463776469,-0.198756188,0.691613734,0.405091584,-0.22637175,0.542838335,0.63430053,-0.119931914,0.527901113,0.518463373,-0.203838542,0.517367482,0.43424052,-0.256045729,0.506407142,0.352739275,-0.28678295,0.50086242,0.678050637,-0.140544772,0.530189276,0.657421768,-0.230974212,0.570946634,0.732396185,-0.251403332,0.589364171,0.777907729,-0.248022303,0.474989891,0.731626332,-0.164411649,0.519602895,0.747097611,-0.235404447,0.562511504,0.801895201,-0.247606114,0.582193077,0.833554029,-0.245323405
2,0.51013881,0.842638791,1.33E-06,0.56969285,0.871470153,-0.074802414,0.611619413,0.853607297,-0.123017795,0.606505156,0.830651999,-0.166069701,0.568007767,0.78707993,-0.208146721,0.640965104,0.665500164,-0.086846031,0.703671515,0.581643581,-0.141012982,0.740090132,0.52774328,-0.179026142,0.768825769,0.470153421,-0.205097258,0.587787569,0.635243297,-0.084548339,0.591601074,0.500659704,-0.152430519,0.592506886,0.414917111,-0.198186934,0.593788445,0.332819134,-0.223205745,0.535846531,0.646461248,-0.086953573,0.543728769,0.59467262,-0.172760844,0.555585682,0.697329044,-0.191755861,0.565929949,0.761149168,-0.183938578,0.490682304,0.680927098,-0.09350583,0.503970981,0.679868519,-0.165421396,0.520798504,0.757769585,-0.174606711,0.535743535,0.807322741,-0.166361243
2,0.509019554,0.860612988,1.23E-06,0.571106255,0.885270834,-0.074992098,0.613798261,0.857548296,-0.120376676,0.591487885,0.817273438,-0.160297364,0.539407253,0.768342316,-0.199111417,0.637313783,0.666843474,-0.077691071,0.691794753,0.573297381,-0.129529133,0.722757459,0.511388958,-0.164706782,0.746872306,0.447931349,-0.188373312,0.584488571,0.635250866,-0.07402318,0.58418715,0.494548231,-0.137843683,0.58178997,0.404803395,-0.177410349,0.579796314,0.318870246,-0.196548,0.534403145,0.647979915,-0.07630121,0.53322053,0.586604178,-0.159751803,0.5416435,0.687251925,-0.173679382,0.550991476,0.74570924,-0.161385432,0.489458323,0.683028519,-0.083003007,0.495313346,0.675121605,-0.153985262,0.505134761,0.751369596,-0.160506129,0.517338634,0.795415521,-0.149478316
2,0.520794332,0.886588514,9.29E-07,0.589845181,0.87796545,-0.052101046,0.625848949,0.812598825,-0.075462922,0.590761483,0.750874162,-0.095682003,0.539397359,0.698571205,-0.113086052,0.629883111,0.636803627,-0.031324282,0.670053959,0.533515394,-0.060765196,0.692787588,0.465032876,-0.082630955,0.708746612,0.400836617,-0.098789811,0.576774776,0.612839699,-0.030146742,0.566271365,0.483522594,-0.068133444,0.562037706,0.399579078,-0.094803393,0.557510972,0.326641887,-0.109177276,0.528740227,0.629802287,-0.034604531,0.525339723,0.540687382,-0.096450642,0.541312814,0.62463814,-0.106386162,0.546827734,0.686839223,-0.095666327,0.487580419,0.674469233,-0.042422611,0.496983856,0.621418655,-0.100801557,0.513085902,0.681742787,-0.106689416,0.517410994,0.731560528,-0.097158022
2,0.513038337,0.889318883,7.36E-07,0.58209151,0.867853403,-0.043551628,0.616389692,0.786568642,-0.059644748,0.59086132,0.713506103,-0.073725142,0.543787718,0.661716402,-0.084745668,0.59959662,0.625629663,-0.015873263,0.629124641,0.521387815,-0.033559293,0.644864559,0.45521301,-0.047731277,0.654635727,0.398353726,-0.059618376,0.548508584,0.611869931,-0.015222483,0.527349353,0.490034819,-0.040450808,0.517566323,0.415000558,-0.059792947,0.506260991,0.353309035,-0.071036957,0.505184293,0.63173759,-0.020042382,0.500592351,0.53370142,-0.069169074,0.533180475,0.599320233,-0.077554904,0.548081577,0.655573487,-0.069550209,0.467960238,0.675308943,-0.028069017,0.485148728,0.606230199,-0.07868287,0.512100816,0.65304327,-0.086171888,0.521121621,0.70346123,-0.080163747
2,0.513724387,0.872687459,9.86E-07,0.586594164,0.835159659,-0.040658459,0.619775891,0.780264914,-0.080292322,0.621543944,0.731657863,-0.126445189,0.579693794,0.683679104,-0.173699304,0.561024308,0.61133635,-0.035736453,0.584941208,0.501358509,-0.06477318,0.595900536,0.416949153,-0.081388995,0.599468052,0.359997511,-0.094320223,0.515437543,0.625151932,-0.055593073,0.479079545,0.484665275,-0.091337912,0.460344821,0.407235444,-0.114068098,0.443288475,0.329805136,-0.127854988,0.481803954,0.660814762,-0.081840239,0.488375604,0.555605531,-0.146252647,0.541650474,0.608953655,-0.170051455,0.570751905,0.65822202,-0.174009129,0.460683584,0.710103095,-0.110594071,0.493561625,0.649074197,-0.174447969,0.543617547,0.691477716,-0.195450589,0.571854532,0.739615321,-0.202075228
2,0.492414594,0.838889599,1.47E-06,0.578896284,0.796584129,-0.04793461,0.621953249,0.768133283,-0.111420773,0.635544121,0.755544841,-0.18228513,0.607759118,0.737193048,-0.254155457,0.557978749,0.590732932,-0.08327058,0.593860686,0.48452422,-0.137394622,0.60821557,0.397898823,-0.168380231,0.615428865,0.340732723,-0.1904715,0.51279968,0.622717917,-0.113070138,0.480136484,0.495253265,-0.184644967,0.459891379,0.417483807,-0.222522661,0.44200629,0.335289478,-0.243006527,0.482093334,0.67360574,-0.147467569,0.505140424,0.603343725,-0.237324819,0.556080818,0.669457793,-0.260461658,0.582406342,0.714247227,-0.259819299,0.468340456,0.724319518,-0.184682146,0.513672769,0.710198104,-0.260071814,0.56014961,0.755959272,-0.279677421,0.585336804,0.787669539,-0.283875018
2,0.493716538,0.83542943,1.30E-06,0.571984529,0.812390447,-0.047454055,0.609770656,0.795912743,-0.101570264,0.632219672,0.798759103,-0.157965392,0.627594888,0.785169244,-0.212852925,0.59451139,0.607594311,-0.093565688,0.640955806,0.506898642,-0.150416002,0.665241241,0.439255089,-0.186663598,0.678587615,0.377714574,-0.21309194,0.545336783,0.619170189,-0.112206623,0.524204195,0.508989513,-0.19332248,0.508111477,0.427992702,-0.246077389,0.491172761,0.353861064,-0.277748287,0.507343233,0.663580596,-0.131270349,0.534318388,0.649136901,-0.217044562,0.579832435,0.713319659,-0.240786165,0.602180719,0.756298304,-0.240692571,0.487036258,0.718547881,-0.152813733,0.533481956,0.73335135,-0.21791169,0.578318655,0.779543579,-0.23119466,0.599223554,0.809214294,-0.230747923
2,0.514582634,0.813412786,1.35E-06,0.575140417,0.823662639,-0.057210587,0.617897868,0.823706388,-0.105341114,0.634690225,0.826910079,-0.151346654,0.624503791,0.817327321,-0.19637917,0.645281792,0.644999564,-0.087269999,0.709690809,0.56637001,-0.144306928,0.750045538,0.520580769,-0.179085553,0.782260776,0.473628879,-0.200221777,0.588837504,0.619275987,-0.092956193,0.594660699,0.505439162,-0.161937937,0.595660746,0.424423873,-0.202461541,0.593986392,0.349153787,-0.221980795,0.535456479,0.634170294,-0.101470582,0.55453527,0.625197113,-0.183230951,0.5805282,0.70691359,-0.202536121,0.595203102,0.761396825,-0.194916591,0.494072795,0.673710227,-0.112839878,0.524758816,0.705488324,-0.177133456,0.555289268,0.770768821,-0.18519856,0.574523509,0.81457442,-0.176108092
2,0.596439362,0.912486911,6.11E-07,0.65298456,0.873497188,-0.025523916,0.689135671,0.801409483,-0.036541827,0.682132661,0.734369338,-0.049372032,0.639951408,0.698560536,-0.060108595,0.642586887,0.675567865,-0.007342808,0.667060018,0.573582411,-0.020499613,0.676966608,0.509532392,-0.030475307,0.682590246,0.453350484,-0.038800795,0.602853835,0.668129921,-0.013327515,0.574138939,0.541827917,-0.03475289,0.564089119,0.467527568,-0.051863223,0.554479599,0.408156335,-0.06148719,0.572228551,0.689951956,-0.022149399,0.571447551,0.594951749,-0.062563464,0.613142431,0.643230736,-0.070804931,0.635076106,0.69168216,-0.064508691,0.547901571,0.729808152,-0.032436822,0.569480658,0.654406071,-0.069269083,0.602180123,0.688955784,-0.071697958,0.618822575,0.737448812,-0.064378925
2,0.479659706,0.896817446,1.09E-06,0.557662964,0.889141858,-0.061555646,0.607696652,0.843955874,-0.105709933,0.610865772,0.809175968,-0.149922207,0.566101253,0.770721078,-0.192522883,0.57658422,0.634697914,-0.063677453,0.608359993,0.525728762,-0.107908115,0.622609854,0.44766438,-0.138155028,0.631193161,0.381742537,-0.160832554,0.523169398,0.636271238,-0.073283464,0.501004875,0.496837199,-0.132369772,0.488376677,0.410316944,-0.174576566,0.480168879,0.324848235,-0.199444637,0.478103489,0.668906689,-0.088673607,0.491429985,0.594738126,-0.171605229,0.529663861,0.680247247,-0.199526623,0.551587641,0.739029944,-0.200512677,0.446334213,0.721184075,-0.107781224,0.484000683,0.705342054,-0.180440739,0.522821665,0.768649817,-0.201681405,0.544359446,0.812198937,-0.205175892
2,0.609011233,0.906229734,6.70E-07,0.658373356,0.8643803,-0.025153795,0.689776897,0.789976358,-0.040019173,0.688721061,0.725807667,-0.057900537,0.64820832,0.695530534,-0.073412143,0.627759516,0.666593671,-0.012659428,0.640944183,0.559314251,-0.031160252,0.645661891,0.493441761,-0.043420423,0.648157239,0.437284589,-0.052321851,0.58977735,0.669686496,-0.022233952,0.552033305,0.547102451,-0.050606869,0.537068605,0.471225321,-0.071433879,0.525715172,0.409829646,-0.082254283,0.563221574,0.69773829,-0.034301776,0.565884233,0.60371387,-0.079936989,0.61335212,0.647251427,-0.086518481,0.640192032,0.691618323,-0.077459551,0.549054801,0.741340041,-0.047905046,0.570504665,0.661763787,-0.086047091,0.606945276,0.694392145,-0.085539937,0.627420902,0.742223322,-0.075236797
2,0.595703065,0.908168793,7.54E-07,0.653927207,0.856625676,-0.016186126,0.682179928,0.783652663,-0.032944217,0.687657356,0.724425316,-0.056824431,0.65163672,0.694687366,-0.07839565,0.606577814,0.657122612,0.000304302,0.617839932,0.554628313,-0.018258289,0.62027663,0.483960211,-0.029829668,0.619997442,0.429895073,-0.038401995,0.569638371,0.669235528,-0.019601131,0.53230679,0.547788799,-0.050394218,0.515163124,0.47317493,-0.0686801,0.500163138,0.411078751,-0.076131381,0.546545446,0.699441552,-0.043110512,0.561529517,0.608774185,-0.093753479,0.610687077,0.655162394,-0.099465817,0.636319995,0.698366821,-0.088633962,0.5395509,0.741444707,-0.068028666,0.578188419,0.675660253,-0.110628754,0.617099941,0.713048816,-0.111931168,0.637291431,0.756931901,-0.102764569
2,0.572784603,0.905265689,9.91E-07,0.652270675,0.852935016,-0.007885359,0.687435687,0.801511884,-0.034756921,0.69946897,0.762480378,-0.074831761,0.666972756,0.736687899,-0.115681559,0.619493365,0.656507134,-0.002553962,0.64962095,0.557788074,-0.031023216,0.662028313,0.483579427,-0.051489413,0.66943419,0.427819848,-0.067850888,0.582214653,0.673796296,-0.038900584,0.562889934,0.551763773,-0.083784409,0.550251126,0.471368372,-0.11767488,0.536703885,0.397036821,-0.137516648,0.556124687,0.70731312,-0.078389131,0.57927537,0.628014147,-0.144936964,0.627417803,0.685706258,-0.165555462,0.651708961,0.731199265,-0.164972335,0.544824779,0.746050656,-0.117950723,0.589329064,0.704185069,-0.173769608,0.632308006,0.750208199,-0.18517983,0.65362829,0.794688106,-0.184380114
2,0.585726976,0.90671736,7.74E-07,0.646032631,0.886036992,-0.036081705,0.692738473,0.825329125,-0.055058107,0.689043105,0.769048512,-0.074669316,0.644731581,0.736495733,-0.09164454,0.65497297,0.660198033,-0.018780328,0.68932879,0.565997243,-0.043282546,0.707882345,0.505629659,-0.060378406,0.719718874,0.450618207,-0.072683543,0.61121726,0.652188063,-0.025044693,0.589562535,0.530547261,-0.06007183,0.582004905,0.45576483,-0.084557317,0.573198497,0.388413697,-0.096763924,0.574016213,0.678571582,-0.035381503,0.58095628,0.604217887,-0.09406545,0.618810356,0.674156249,-0.107272759,0.637906253,0.726576328,-0.099453896,0.544648767,0.728602648,-0.047527347,0.575284958,0.688472807,-0.10007263,0.611215711,0.739859641,-0.10725867,0.629281282,0.786600411,-0.099960633
2,0.593485475,0.904770613,8.76E-07,0.653435409,0.883550107,-0.037332438,0.695739627,0.819728017,-0.056499805,0.676750064,0.762803674,-0.075268649,0.629534841,0.730037093,-0.091498204,0.670378506,0.660403609,-0.019561782,0.71318388,0.574182451,-0.044527851,0.737666965,0.515640378,-0.063573927,0.754861474,0.460159242,-0.077366874,0.623392403,0.643895507,-0.023976028,0.612366736,0.523294687,-0.057526827,0.608714461,0.448323429,-0.08060386,0.602827311,0.380013049,-0.092182025,0.582895696,0.665907919,-0.032294728,0.591675401,0.588728428,-0.086853996,0.619238436,0.666580498,-0.093403563,0.629668534,0.721497118,-0.08127439,0.548621774,0.714056075,-0.042756613,0.575010538,0.665866911,-0.091003619,0.603964329,0.717786014,-0.091763899,0.614235759,0.76345259,-0.079829171
2,0.591666043,0.888548255,7.41E-07,0.653458714,0.862625301,-0.033172056,0.693113983,0.794587135,-0.048947711,0.668206275,0.741364539,-0.064941652,0.623073637,0.705191493,-0.079123892,0.669125795,0.644154847,-0.01515344,0.71052146,0.559205294,-0.038951609,0.734633207,0.503107131,-0.057325043,0.750997424,0.449584723,-0.070550419,0.622898817,0.627866805,-0.020756651,0.613573372,0.507266283,-0.051439427,0.610953152,0.434763789,-0.072929256,0.603605688,0.369137883,-0.084011078,0.582389832,0.648869276,-0.030397134,0.58717978,0.570298374,-0.083322629,0.615981162,0.645199776,-0.090861283,0.626066566,0.700897098,-0.080261961,0.546871483,0.69540298,-0.041821152,0.569043815,0.639716387,-0.089063652,0.594958663,0.692602277,-0.089887463,0.603043914,0.741583586,-0.078788936
2,0.589512169,0.870882213,7.05E-07,0.646497786,0.837779045,-0.033985116,0.677366495,0.760622084,-0.047632501,0.655893028,0.691292524,-0.060152516,0.613077104,0.65362519,-0.070167243,0.650406659,0.642293751,-0.014521187,0.683923483,0.548778415,-0.030366458,0.701373994,0.488318861,-0.042679124,0.712332606,0.43485269,-0.052553285,0.607376158,0.627132058,-0.014794208,0.591641784,0.511986196,-0.033565506,0.586911976,0.445325196,-0.045394421,0.579188883,0.386558503,-0.051936839,0.571986079,0.642070472,-0.019283684,0.571855545,0.548090816,-0.056524262,0.604091942,0.60284555,-0.059156623,0.618036449,0.651604831,-0.050183166,0.540487647,0.678542674,-0.026485914,0.561054766,0.612851501,-0.064949922,0.587871552,0.649079084,-0.067753837,0.597613692,0.692740679,-0.06079524
2,0.588788331,0.880191445,5.23E-07,0.644788921,0.830408275,-0.031238914,0.668768227,0.743233204,-0.04169476,0.64977479,0.664818168,-0.051664691,0.606425464,0.628020227,-0.058997676,0.635817468,0.658828616,-0.007015462,0.662138641,0.563386083,-0.015605849,0.675877213,0.502143383,-0.021321898,0.685368299,0.452023029,-0.026363617,0.595578253,0.646218896,-0.005376514,0.574243605,0.53230381,-0.015500384,0.569987237,0.466527104,-0.020457637,0.563661635,0.415614426,-0.023417164,0.562997341,0.655628562,-0.008701667,0.56101042,0.556022406,-0.038035136,0.598603785,0.591686904,-0.043933999,0.615736663,0.640435815,-0.03933138,0.53345865,0.677053213,-0.014625518,0.55076015,0.600686014,-0.046237413,0.582081199,0.621766329,-0.052694909,0.597123861,0.665392101,-0.05070997
2,0.58834517,0.879307091,4.45E-07,0.642131567,0.826727867,-0.029997976,0.663425088,0.736946166,-0.03877366,0.643122792,0.656763792,-0.047081519,0.601871908,0.6186831,-0.052821781,0.623298168,0.665659308,-0.006404444,0.641322553,0.568847775,-0.01329749,0.649321198,0.507775426,-0.017084684,0.654436171,0.457983553,-0.020766411,0.584303141,0.657142937,-0.004309696,0.555629075,0.546470463,-0.013248135,0.548662484,0.48235026,-0.016957751,0.539979339,0.43364054,-0.019115968,0.554418027,0.667488098,-0.007019719,0.546449184,0.570122838,-0.03503786,0.587611496,0.597807348,-0.041125905,0.608048439,0.64164716,-0.037010703,0.526669025,0.68732357,-0.012162006,0.539096236,0.607279122,-0.042222138,0.572502196,0.620590329,-0.049103472,0.591039896,0.658382773,-0.047889318
2,0.58653295,0.879756808,4.86E-07,0.639119208,0.827462196,-0.030150704,0.661268711,0.736612022,-0.041659988,0.641993105,0.654458284,-0.053361602,0.598861217,0.616882026,-0.062813565,0.619282722,0.66777426,-0.007426858,0.636534929,0.572455823,-0.014803879,0.643045306,0.509755373,-0.017254578,0.647071719,0.461218596,-0.019448899,0.580285013,0.659899473,-0.006103821,0.550375521,0.549540043,-0.014320588,0.542282164,0.486739367,-0.015320233,0.532643914,0.436563969,-0.015092432,0.551300049,0.670856953,-0.009786842,0.543020666,0.571079791,-0.035897642,0.584588885,0.596614838,-0.039953265,0.605946124,0.638559282,-0.035037089,0.524437249,0.690849304,-0.016161557,0.533735275,0.612351358,-0.043822967,0.567031443,0.622452676,-0.049769435,0.586966097,0.657075465,-0.048437245
2,0.469709992,0.867367864,1.25E-06,0.54469496,0.865367413,-0.067805015,0.592391253,0.838564575,-0.121379279,0.609277368,0.826394975,-0.173905626,0.578691483,0.808038533,-0.224685073,0.574803948,0.632941604,-0.088999502,0.612542808,0.527196944,-0.143929362,0.630898178,0.451688558,-0.179595113,0.643615305,0.385198444,-0.204722583,0.517452061,0.635010719,-0.097385496,0.498019367,0.503725767,-0.169028267,0.489537925,0.419640839,-0.212506235,0.486258268,0.33360827,-0.236242905,0.469099402,0.670937598,-0.110928237,0.496387601,0.618161619,-0.201714545,0.533913314,0.70970875,-0.226067126,0.555443406,0.770350099,-0.222252518,0.437032461,0.724296927,-0.128680229,0.481130779,0.724770844,-0.203498468,0.51832062,0.78676492,-0.221776411,0.539663076,0.825744033,-0.221848562
2,0.59081018,0.888845086,5.53E-07,0.641944826,0.83992213,-0.028137539,0.668231606,0.754524589,-0.039754394,0.654942155,0.681039929,-0.051771332,0.611846924,0.64566946,-0.061568629,0.611660779,0.661422312,-0.014999299,0.626848936,0.553955376,-0.029043781,0.632784188,0.491939008,-0.038625557,0.635037541,0.436891615,-0.046016391,0.572256923,0.658132613,-0.017335739,0.534634709,0.536390543,-0.038077556,0.52138406,0.465176582,-0.052653361,0.508217573,0.409961343,-0.060879178,0.543489814,0.678950131,-0.022508811,0.538700402,0.57813561,-0.059798419,0.585735917,0.611786127,-0.0674062,0.611548245,0.655417621,-0.062163711,0.521397591,0.712685466,-0.029384242,0.537874162,0.633264601,-0.063674495,0.574487388,0.651595175,-0.067481428,0.595772922,0.689961433,-0.062472548
2,0.480067909,0.851426125,1.32E-06,0.547879815,0.876758337,-0.070750602,0.593800128,0.851276696,-0.116841547,0.578204989,0.822718799,-0.157207057,0.527064025,0.78481698,-0.197273955,0.604326248,0.663256347,-0.08909034,0.659429431,0.569487751,-0.14733611,0.692317486,0.506321073,-0.187786877,0.718435407,0.44263041,-0.215205148,0.548277438,0.640607893,-0.089342274,0.553589046,0.510093451,-0.156023681,0.557493687,0.426406592,-0.200384706,0.559613883,0.344132692,-0.225636929,0.497157574,0.655579329,-0.094386764,0.509922743,0.603020251,-0.179704547,0.529325426,0.700595856,-0.198330492,0.540791452,0.760120273,-0.191734269,0.45394659,0.693130612,-0.103335239,0.474682301,0.692501545,-0.177139461,0.496784061,0.766072392,-0.188147306,0.510858476,0.808606267,-0.181783497
2,0.485174865,0.866095185,1.05E-06,0.550314665,0.877975583,-0.05832487,0.597546518,0.833695114,-0.0915851,0.59139663,0.779323995,-0.121539995,0.552864373,0.717007518,-0.148800045,0.615039706,0.643518925,-0.050946187,0.66657722,0.544312358,-0.090763576,0.695529044,0.477814168,-0.119193837,0.717302561,0.413453907,-0.139433518,0.56597048,0.615341604,-0.051825095,0.56827271,0.479638904,-0.101943702,0.571567655,0.390485466,-0.137057573,0.572812021,0.306800723,-0.156583697,0.516453028,0.628182828,-0.057816844,0.526955485,0.546143174,-0.128639415,0.545430481,0.634545565,-0.142936438,0.553281963,0.693807185,-0.134751335,0.471745253,0.668467224,-0.06753657,0.496758938,0.635748863,-0.133100241,0.51653254,0.705235839,-0.142948717,0.523023725,0.754354596,-0.135895774
2,0.486749947,0.890242934,8.62E-07,0.55410105,0.87895453,-0.046238929,0.600752771,0.809477329,-0.066203006,0.588156641,0.737680554,-0.084261037,0.547531784,0.677409768,-0.098869741,0.589476705,0.636331141,-0.020738153,0.627253652,0.536847353,-0.044400796,0.648176789,0.468743384,-0.062930889,0.661485076,0.409095883,-0.0774367,0.542003632,0.615345836,-0.021643421,0.529710472,0.483191967,-0.053670868,0.528660655,0.402659774,-0.077781349,0.524870753,0.334943295,-0.091217741,0.498586625,0.632050931,-0.028038075,0.508252442,0.537538111,-0.083656363,0.539018273,0.612753153,-0.094002798,0.550503433,0.670146286,-0.08556582,0.460214496,0.674840868,-0.037651487,0.49024412,0.618542016,-0.092952929,0.518290579,0.671940267,-0.101710103,0.524788618,0.721809208,-0.09545105
2,0.511737108,0.880179405,7.80E-07,0.572136402,0.855767012,-0.04399211,0.61203599,0.779221177,-0.067462675,0.613657296,0.712118685,-0.091301806,0.570278525,0.663884878,-0.112977318,0.556767702,0.622145176,-0.023282653,0.573717952,0.513380468,-0.042098176,0.579691768,0.440267503,-0.054697387,0.581049919,0.383074492,-0.065078102,0.511913896,0.624623239,-0.028403912,0.475287825,0.489979029,-0.056659825,0.459788352,0.412790656,-0.078204513,0.444825083,0.344050318,-0.090436712,0.478551269,0.653583109,-0.038866963,0.484589666,0.550568819,-0.094250113,0.536215484,0.59869355,-0.113472171,0.563840866,0.64585191,-0.112982526,0.455363333,0.69802779,-0.051966019,0.487760961,0.630747318,-0.106964216,0.528359711,0.669521511,-0.122525752,0.549451768,0.715602994,-0.123662636
2,0.50484401,0.889261305,1.00E-06,0.587188959,0.837959051,-0.023695009,0.623738527,0.784548521,-0.062428016,0.633121789,0.742804706,-0.113866597,0.595534384,0.70958215,-0.167103201,0.544580579,0.622604668,-0.018748214,0.560816646,0.506833076,-0.050822739,0.567355335,0.418220401,-0.07014285,0.567227542,0.36098218,-0.084688,0.501852632,0.648726523,-0.052658103,0.462239087,0.510148287,-0.09609966,0.441496432,0.431125194,-0.122707412,0.423430443,0.354002863,-0.137001649,0.475301534,0.689968944,-0.092510112,0.490297794,0.594376385,-0.162601218,0.547184527,0.64184171,-0.186285228,0.579292893,0.685533047,-0.188609853,0.465649605,0.73838222,-0.133972093,0.508019626,0.688106894,-0.197477549,0.560711443,0.729550838,-0.214846805,0.591870844,0.775344133,-0.21857205
2,0.480916083,0.874782979,1.23E-06,0.564598799,0.822516263,-0.008717319,0.596405149,0.790625036,-0.053465281,0.617294312,0.78105855,-0.109918356,0.622374415,0.75276804,-0.166890323,0.545360386,0.621032715,-0.068169236,0.575269103,0.505638361,-0.120486386,0.58799696,0.422824979,-0.151139468,0.592558444,0.35638234,-0.175004199,0.506967247,0.6513713,-0.113103874,0.481991857,0.527888238,-0.199777767,0.462604761,0.442893744,-0.248093918,0.443734318,0.360794157,-0.275152922,0.480646372,0.704935789,-0.155674234,0.514743209,0.644145668,-0.24577637,0.569579601,0.694453597,-0.257253945,0.598140359,0.731896222,-0.248128802,0.470888853,0.767118812,-0.1977541,0.524660289,0.742899418,-0.26330179,0.574914813,0.779158413,-0.267036259,0.598604441,0.808915198,-0.25964129
3,0.442065597,0.809656501,1.36E-06,0.522695363,0.815900445,-0.068122983,0.590755284,0.796943665,-0.11627806,0.657979727,0.803665042,-0.160324425,0.716792822,0.806393147,-0.203359544,0.557374358,0.623480558,-0.098021649,0.614854336,0.523990452,-0.157893553,0.642868161,0.461208105,-0.193481192,0.668737113,0.398880512,-0.215145603,0.49841696,0.587553859,-0.09823323,0.495972037,0.452227592,-0.172565475,0.48734048,0.352848947,-0.210961357,0.478384912,0.266236573,-0.227343962,0.441089809,0.597507417,-0.101768129,0.438696533,0.574982464,-0.187897056,0.450189859,0.68130064,-0.195302173,0.459634781,0.75329864,-0.176403761,0.393444836,0.632400513,-0.109507166,0.388737202,0.646210253,-0.174418017,0.404276371,0.725880146,-0.172093555,0.419108182,0.776427031,-0.153539315
3,0.437091827,0.823938131,1.06E-06,0.513681293,0.798333526,-0.035357479,0.576068461,0.733299494,-0.059401192,0.632517397,0.699059963,-0.085130468,0.68374598,0.676936924,-0.10822805,0.520214856,0.597210944,-0.042530544,0.558656096,0.493793339,-0.076822937,0.577542067,0.430427283,-0.094689026,0.59055084,0.371239543,-0.10698773,0.467159182,0.589949608,-0.053144656,0.45568338,0.467825502,-0.108072475,0.448107332,0.382486463,-0.139210179,0.439221203,0.311720401,-0.153473958,0.420475006,0.616342425,-0.066157281,0.452013999,0.575953662,-0.136300236,0.483230948,0.665724218,-0.145378754,0.49742651,0.724495053,-0.13186954,0.387806892,0.658524394,-0.081363507,0.428525209,0.665359139,-0.13954933,0.464515299,0.730478883,-0.146840245,0.483119726,0.770150423,-0.137957811
